Sample,Roll,Pitch,Yaw
9624,-0.461,57.017,318.493
9625,-0.454,56.846,318.492
9626,-0.452,56.682,318.492
9627,-0.443,56.514,318.495
9628,-0.435,56.363,318.498
9629,-0.428,56.188,318.497
9630,-0.421,56.032,318.497
9631,-0.419,55.875,318.499
9632,-0.43,55.723,318.491
9633,-0.44,55.555,318.484
9634,-0.441,55.392,318.482
9635,-0.431,55.235,318.49
9636,-0.453,55.056,318.48
9637,-0.461,54.898,318.481
9638,-0.464,54.743,318.485
9639,-0.466,54.594,318.488
9640,-0.476,54.453,318.486
9641,-0.471,54.318,318.482
9642,-0.459,54.187,318.484
9643,-0.439,54.055,318.493
9644,-0.438,53.915,318.484
9645,-0.415,53.789,318.495
9646,-0.412,53.659,318.497
9647,-0.406,53.526,318.502
9648,-0.413,53.396,318.497
9649,-0.403,53.262,318.505
9650,-0.413,53.124,318.497
9651,-0.415,52.991,318.492
9652,-0.421,52.849,318.484
9653,-0.407,52.697,318.491
9654,-0.398,52.545,318.494
9655,-0.403,52.4,318.486
9656,-0.405,52.255,318.488
9657,-0.403,52.104,318.493
9658,-0.399,51.963,318.499
9659,-0.404,51.832,318.498
9660,-0.408,51.701,318.496
9661,-0.414,51.576,318.501
9662,-0.432,51.44,318.496
9663,-0.443,51.299,318.496
9664,-0.466,51.145,318.487
9665,-0.485,50.98,318.48
9666,-0.483,50.81,318.475
9667,-0.481,50.636,318.468
9668,-0.478,50.457,318.461
9669,-0.457,50.281,318.468
9670,-0.447,50.116,318.466
9671,-0.476,49.928,318.462
9672,-0.49,49.73,318.47
9673,-0.515,49.55,318.467
9674,-0.532,49.378,318.469
9675,-0.543,49.212,318.474
9676,-0.541,49.043,318.477
9677,-0.543,48.9,318.468
9678,-0.523,48.74,318.473
9679,-0.51,48.589,318.473
9680,-0.494,48.427,318.474
9681,-0.48,48.272,318.473
9682,-0.474,48.113,318.478
9683,-0.457,47.948,318.49
9684,-0.453,47.772,318.492
9685,-0.45,47.615,318.492
9686,-0.45,47.455,318.491
9687,-0.434,47.292,318.503
9688,-0.447,47.144,318.493
9689,-0.45,46.978,318.49
9690,-0.462,46.807,318.48
9691,-0.456,46.64,318.483
9692,-0.457,46.469,318.471
9693,-0.453,46.301,318.464
9694,-0.434,46.13,318.466
9695,-0.413,45.955,318.469
9696,-0.397,45.787,318.47
9697,-0.394,45.608,318.463
9698,-0.392,45.429,318.455
9699,-0.401,45.248,318.438
9700,-0.403,45.076,318.427
9701,-0.403,44.912,318.416
9702,-0.409,44.756,318.4
9703,-0.422,44.583,318.378
9704,-0.418,44.407,318.367
9705,-0.423,44.247,318.349
9706,-0.431,44.072,318.328
9707,-0.431,43.882,318.319
9708,-0.436,43.697,318.304
9709,-0.435,43.528,318.295
9710,-0.437,43.351,318.281
9711,-0.422,43.187,318.279
9712,-0.414,43.025,318.267
9713,-0.4,42.868,318.257
9714,-0.379,42.717,318.253
9715,-0.377,42.556,318.234
9716,-0.37,42.413,318.22
9717,-0.407,42.262,318.192
9718,-0.417,42.095,318.182
9719,-0.426,41.948,318.172
9720,-0.435,41.797,318.162
9721,-0.438,41.646,318.155
9722,-0.435,41.513,318.131
9723,-0.423,41.376,318.112
9724,-0.41,41.237,318.093
9725,-0.39,41.096,318.079
9726,-0.375,40.946,318.06
9727,-0.378,40.766,318.04
9728,-0.364,40.579,318.032
9729,-0.35,40.397,318.022
9730,-0.344,40.225,318.008
9731,-0.328,40.047,317.998
9732,-0.308,39.882,317.993
9733,-0.304,39.706,317.977
9734,-0.278,39.557,317.977
9735,-0.27,39.413,317.966
9736,-0.263,39.26,317.952
9737,-0.258,39.095,317.936
9738,-0.264,38.939,317.916
9739,-0.248,38.783,317.909
9740,-0.234,38.63,317.9
9741,-0.226,38.483,317.888
9742,-0.217,38.312,317.875
9743,-0.214,38.132,317.86
9744,-0.204,37.955,317.849
9745,-0.199,37.789,317.835
9746,-0.187,37.638,317.826
9747,-0.179,37.503,317.816
9748,-0.153,37.349,317.811
9749,-0.13,37.208,317.806
9750,-0.126,37.071,317.79
9751,-0.124,36.927,317.77
9752,-0.122,36.795,317.751
9753,-0.126,36.652,317.748
9754,-0.136,36.512,317.741
9755,-0.151,36.364,317.73
9756,-0.17,36.205,317.717
9757,-0.183,36.063,317.706
9758,-0.205,35.914,317.705
9759,-0.227,35.759,317.704
9760,-0.243,35.614,317.705
9761,-0.251,35.447,317.711
9762,-0.264,35.314,317.711
9763,-0.258,35.191,317.709
9764,-0.268,35.06,317.696
9765,-0.265,34.914,317.69
9766,-0.261,34.774,317.685
9767,-0.257,34.625,317.679
9768,-0.239,34.473,317.671
9769,-0.215,34.313,317.664
9770,-0.186,34.145,317.66
9771,-0.165,33.956,317.649
9772,-0.147,33.751,317.635
9773,-0.139,33.552,317.619
9774,-0.134,33.328,317.601
9775,-0.119,33.087,317.588
9776,-0.109,32.869,317.57
9777,-0.102,32.666,317.551
9778,-0.098,32.483,317.529
9779,-0.08,32.285,317.514
9780,-0.059,32.121,317.501
9781,-0.061,31.949,317.475
9782,-0.048,31.79,317.457
9783,-0.057,31.635,317.43
9784,-0.054,31.495,317.412
9785,-0.052,31.369,317.394
9786,-0.062,31.254,317.369
9787,-0.055,31.148,317.355
9788,-0.036,31.045,317.348
9789,-0.05,30.921,317.338
9790,-0.054,30.807,317.332
9791,-0.048,30.713,317.332
9792,-0.053,30.613,317.326
9793,-0.067,30.509,317.315
9794,-0.08,30.404,317.307
9795,-0.093,30.296,317.299
9796,-0.1,30.188,317.294
9797,-0.106,30.069,317.289
9798,-0.113,29.954,317.284
9799,-0.122,29.837,317.268
9800,-0.118,29.708,317.257
9801,-0.123,29.567,317.24
9802,-0.124,29.437,317.227
9803,-0.112,29.281,317.216
9804,-0.126,29.1,317.212
9805,-0.159,28.902,317.197
9806,-0.182,28.681,317.186
9807,-0.201,28.476,317.176
9808,-0.191,28.281,317.178
9809,-0.2,28.088,317.175
9810,-0.199,27.885,317.174
9811,-0.205,27.661,317.169
9812,-0.202,27.448,317.168
9813,-0.207,27.22,317.161
9814,-0.203,26.974,317.175
9815,-0.201,26.763,317.185
9816,-0.215,26.539,317.187
9817,-0.22,26.312,317.192
9818,-0.228,26.089,317.194
9819,-0.213,25.926,317.18
9820,-0.2,25.75,317.164
9821,-0.188,25.587,317.147
9822,-0.184,25.433,317.127
9823,-0.182,25.267,317.105
9824,-0.166,25.105,317.1
9825,-0.166,24.945,317.088
9826,-0.165,24.785,317.077
9827,-0.154,24.66,317.07
9828,-0.152,24.529,317.058
9829,-0.175,24.353,317.075
9830,-0.186,24.203,317.073
9831,-0.178,24.05,317.078
9832,-0.17,23.914,317.082
9833,-0.192,23.785,317.074
9834,-0.192,23.654,317.073
9835,-0.188,23.544,317.059
9836,-0.176,23.432,317.048
9837,-0.161,23.316,317.037
9838,-0.162,23.203,317.019
9839,-0.159,23.08,317.001
9840,-0.159,22.951,316.991
9841,-0.154,22.835,316.982
9842,-0.143,22.712,316.975
9843,-0.131,22.599,316.968
9844,-0.112,22.468,316.962
9845,-0.125,22.348,316.952
9846,-0.129,22.212,316.945
9847,-0.142,22.054,316.933
9848,-0.134,21.912,316.929
9849,-0.119,21.763,316.927
9850,-0.114,21.611,316.913
9851,-0.095,21.461,316.903
9852,-0.084,21.314,316.89
9853,-0.068,21.166,316.878
9854,-0.062,21.02,316.862
9855,-0.056,20.86,316.867
9856,-0.067,20.703,316.864
9857,-0.076,20.56,316.861
9858,-0.066,20.403,316.864
9859,-0.072,20.259,316.861
9860,-0.076,20.094,316.863
9861,-0.099,19.931,316.858
9862,-0.081,19.777,316.866
9863,-0.09,19.611,316.864
9864,-0.093,19.428,316.863
9865,-0.089,19.299,316.846
9866,-0.074,19.153,316.829
9867,-0.072,18.982,316.808
9868,-0.056,18.842,316.791
9869,-0.054,18.705,316.77
9870,-0.062,18.521,316.773
9871,-0.055,18.365,316.777
9872,-0.07,18.196,316.774
9873,-0.075,18.014,316.771
9874,-0.072,17.859,316.771
9875,-0.074,17.676,316.768
9876,-0.082,17.496,316.748
9877,-0.075,17.303,316.731
9878,-0.065,17.135,316.715
9879,-0.048,16.971,316.701
9880,-0.041,16.789,316.683
9881,-0.046,16.628,316.681
9882,-0.038,16.461,316.681
9883,-0.046,16.283,316.676
9884,-0.036,16.116,316.675
9885,-0.031,15.921,316.671
9886,-0.072,15.735,316.688
9887,-0.096,15.573,316.708
9888,-0.135,15.411,316.721
9889,-0.136,15.27,316.744
9890,-0.157,15.134,316.76
9891,-0.192,14.969,316.814
9892,-0.232,14.836,316.862
9893,-0.281,14.726,316.9
9894,-0.299,14.587,316.953
9895,-0.311,14.433,317.007
9896,-0.294,14.324,316.981
9897,-0.277,14.203,316.954
9898,-0.257,14.081,316.927
9899,-0.248,13.964,316.897
9900,-0.241,13.858,316.868
9901,-0.249,13.717,316.853
9902,-0.235,13.596,316.843
9903,-0.239,13.481,316.829
9904,-0.234,13.349,316.816
9905,-0.224,13.223,316.804
9906,-0.209,13.092,316.781
9907,-0.186,12.949,316.758
9908,-0.178,12.787,316.73
9909,-0.154,12.643,316.707
9910,-0.14,12.509,316.681
9911,-0.118,12.353,316.669
9912,-0.093,12.192,316.657
9913,-0.066,12.059,316.645
9914,-0.049,11.904,316.63
9915,-0.064,11.763,316.608
9916,-0.092,11.604,316.584
9917,-0.089,11.463,316.56
9918,-0.087,11.327,316.536
9919,-0.081,11.212,316.512
9920,-0.059,11.085,316.491
9921,-0.041,10.963,316.469
9922,-0.03,10.851,316.429
9923,-0.007,10.761,316.392
9924,0.013,10.679,316.357
9925,0.035,10.601,316.321
9926,0.049,10.521,316.283
9927,0.017,10.425,316.309
9928,-0.014,10.325,316.334
9929,-0.028,10.235,316.361
9930,-0.05,10.146,316.384
9931,-0.061,10.052,316.409
9932,-0.097,9.961,316.448
9933,-0.119,9.845,316.491
9934,-0.144,9.763,316.529
9935,-0.169,9.671,316.566
9936,-0.217,9.558,316.597
9937,-0.212,9.492,316.578
9938,-0.201,9.416,316.56
9939,-0.207,9.344,316.538
9940,-0.192,9.257,316.52
9941,-0.15,9.172,316.506
9942,-0.123,9.1,316.47
9943,-0.099,9.029,316.434
9944,-0.073,8.946,316.397
9945,-0.049,8.872,316.361
9946,0.002,8.788,316.33
9947,-0.009,8.677,316.329
9948,-0.003,8.586,316.33
9949,0,8.47,316.33
9950,-0.01,8.369,316.328
9951,-0.015,8.274,316.325
9952,0.005,8.187,316.322
9953,-0.02,8.088,316.313
9954,-0.022,7.976,316.306
9955,-0.026,7.902,316.299
9956,-0.037,7.817,316.29
9957,-0.038,7.74,316.282
9958,-0.011,7.668,316.266
9959,-0.002,7.57,316.247
9960,-0.014,7.485,316.224
9961,-0.017,7.422,316.202
9962,-0.004,7.361,316.183
9963,0.014,7.283,316.187
9964,0.033,7.183,316.191
9965,0.024,7.114,316.191
9966,0.023,7.032,316.192
9967,0.021,6.937,316.191
9968,-0.027,6.839,316.238
9969,-0.017,6.736,316.294
9970,-0.058,6.633,316.339
9971,-0.077,6.534,316.386
9972,-0.082,6.447,316.434
9973,-0.079,6.403,316.425
9974,-0.086,6.352,316.414
9975,-0.079,6.292,316.405
9976,-0.061,6.248,316.396
9977,-0.05,6.204,316.386
9978,-0.103,6.148,316.422
9979,-0.14,6.09,316.46
9980,-0.169,6.03,316.498
9981,-0.179,5.975,316.536
9982,-0.203,5.909,316.572
9983,-0.17,5.866,316.562
9984,-0.184,5.836,316.548
9985,-0.167,5.785,316.537
9986,-0.166,5.719,316.523
9987,-0.153,5.668,316.511
9988,-0.13,5.603,316.496
9989,-0.139,5.55,316.478
9990,-0.123,5.501,316.462
9991,-0.12,5.451,316.445
9992,-0.132,5.389,316.426
9993,-0.132,5.337,316.408
9994,-0.132,5.267,316.423
9995,-0.141,5.223,316.436
9996,-0.156,5.155,316.448
9997,-0.16,5.085,316.461
9998,-0.154,5.023,316.473
9999,-0.184,4.955,316.506
10000,-0.188,4.884,316.54
10001,-0.184,4.81,316.574
10002,-0.188,4.739,316.606
10003,-0.204,4.681,316.636
10004,-0.211,4.631,316.637
10005,-0.201,4.605,316.639
10006,-0.205,4.568,316.64
10007,-0.177,4.545,316.643
10008,-0.179,4.502,316.644
10009,-0.162,4.473,316.637
10010,-0.159,4.454,316.629
10011,-0.126,4.457,316.624
10012,-0.109,4.433,316.617
10013,-0.1,4.398,316.61
10014,-0.07,4.389,316.597
10015,-0.048,4.365,316.583
10016,-0.035,4.342,316.568
10017,-0.047,4.279,316.55
10018,-0.05,4.249,316.534
10019,-0.036,4.224,316.511
10020,-0.065,4.188,316.484
10021,-0.054,4.131,316.459
10022,-0.035,4.083,316.436
10023,-0.021,4.043,316.412
10024,-0.009,3.989,316.391
10025,-0.029,3.935,316.369
10026,-0.023,3.847,316.348
10027,-0.018,3.778,316.326
10028,-0.027,3.713,316.304
10029,-0.002,3.665,316.306
10030,0.002,3.611,316.308
10031,0.01,3.573,316.309
10032,0.005,3.539,316.309
10033,0.01,3.489,316.309
10034,0.007,3.448,316.309
10035,0.002,3.39,316.296
10036,0.013,3.323,316.285
10037,0.027,3.296,316.273
10038,0.023,3.259,316.26
10039,0.035,3.228,316.248
10040,0.012,3.197,316.271
10041,-0.004,3.181,316.293
10042,-0.018,3.147,316.315
10043,-0.014,3.127,316.338
10044,-0.015,3.075,316.36
10045,-0.002,3.059,316.339
10046,-0.001,3.028,316.318
10047,0.018,2.974,316.297
10048,0.017,2.964,316.276
10049,0.035,2.931,316.256
10050,0.014,2.868,316.281
10051,-0.012,2.789,316.304
10052,-0.019,2.743,316.328
10053,-0.023,2.697,316.351
10054,-0.024,2.595,316.372
10055,-0.021,2.546,316.342
10056,-0.022,2.55,316.314
10057,-0.021,2.453,316.286
10058,-0.003,2.452,316.258
10059,0.008,2.401,316.229
10060,-0.007,2.377,316.229
10061,0,2.319,316.23
10062,-0.007,2.287,316.229
10063,-0.007,2.257,316.228
10064,-0.022,2.216,316.227
10065,-0.045,2.214,316.233
10066,-0.049,2.167,316.239
10067,-0.022,2.136,316.246
10068,-0.011,2.092,316.252
10069,-0.011,2.071,316.258
10070,-0.017,2.064,316.263
10071,-0.008,2.084,316.269
10072,-0.014,2.015,316.275
10073,-0.032,2.007,316.28
10074,-0.026,1.99,316.285
10075,-0.033,1.948,316.29
10076,-0.077,1.939,316.357
10077,-0.124,1.863,316.419
10078,-0.152,1.81,316.486
10079,-0.204,1.764,316.546
10080,-0.248,1.713,316.606
10081,-0.24,1.715,316.647
10082,-0.256,1.7,316.687
10083,-0.271,1.692,316.725
10084,-0.287,1.664,316.763
10085,-0.313,1.644,316.799
10086,-0.291,1.641,316.771
10087,-0.278,1.641,316.743
10088,-0.251,1.638,316.716
10089,-0.232,1.628,316.688
10090,-0.206,1.605,316.661
10091,-0.219,1.566,316.665
10092,-0.247,1.53,316.668
10093,-0.22,1.523,316.672
10094,-0.19,1.46,316.676
10095,-0.171,1.424,316.68
10096,-0.148,1.393,316.663
10097,-0.143,1.363,316.646
10098,-0.154,1.344,316.629
10099,-0.152,1.316,316.612
10100,-0.15,1.286,316.595
10101,-0.143,1.221,316.606
10102,-0.135,1.187,316.617
10103,-0.143,1.137,316.627
10104,-0.15,1.103,316.636
10105,-0.163,1.037,316.644
10106,-0.163,0.977,316.633
10107,-0.136,0.943,316.596
10108,-0.103,0.92,316.559
10109,-0.086,0.9,316.523
10110,-0.072,0.865,316.486
10111,-0.048,0.834,316.45
10112,-0.041,0.792,316.425
10113,-0.03,0.744,316.4
10114,0.008,0.664,316.378
10115,0.009,0.619,316.353
10116,0.033,0.591,316.33
10117,0.007,0.506,316.382
10118,-0.027,0.405,316.429
10119,-0.032,0.232,316.449
10120,-0.049,0.101,316.485
10121,-0.07,0.009,316.527
10122,-0.045,-0.067,316.493
10123,-0.022,-0.083,316.458
10124,0.002,-0.153,316.425
10125,0.024,-0.241,316.395
10126,0.064,-0.294,316.363
10127,0.064,-0.317,316.354
10128,0.074,-0.323,316.346
10129,0.066,-0.322,316.338
10130,0.086,-0.323,316.329
10131,0.068,-0.281,316.322
10132,0.035,-0.284,316.344
10133,-0.019,-0.256,316.364
10134,-0.019,-0.3,316.385
10135,-0.018,-0.322,316.405
10136,-0.017,-0.315,316.424
10137,-0.058,-0.313,316.469
10138,-0.065,-0.311,316.514
10139,-0.124,-0.284,316.554
10140,-0.139,-0.287,316.597
10141,-0.187,-0.308,316.636
10142,-0.175,-0.267,316.616
10143,-0.179,-0.282,316.596
10144,-0.165,-0.238,316.577
10145,-0.138,-0.234,316.558
10146,-0.125,-0.229,316.539
10147,-0.112,-0.195,316.521
10148,-0.122,-0.186,316.513
10149,-0.139,-0.241,316.507
10150,-0.12,-0.173,316.5
10151,-0.106,-0.19,316.493
10152,-0.116,-0.249,316.487
10153,-0.111,-0.168,316.493
10154,-0.133,-0.2,316.502
10155,-0.138,-0.172,316.51
10156,-0.129,-0.207,316.519
10157,-0.146,-0.213,316.527
10158,-0.112,-0.304,316.509
10159,-0.119,-0.203,316.494
10160,-0.101,-0.242,316.471
10161,-0.091,-0.167,316.451
10162,-0.078,-0.164,316.428
10163,-0.063,-0.121,316.407
10164,-0.068,-0.114,316.385
10165,-0.043,-0.168,316.366
10166,-0.049,-0.122,316.346
10167,-0.023,-0.098,316.326
10168,-0.016,-0.098,316.292
10169,0.006,-0.055,316.262
10170,0.019,-0.074,316.229
10171,0.033,-0.059,316.198
10172,0.036,-0.041,316.167
10173,0.081,-0.051,316.183
10174,0.026,-0.123,316.197
10175,0.022,-0.016,316.207
10176,-0.001,-0.095,316.22
10177,0.014,-0.057,316.235
10178,0.029,-0.076,316.208
10179,0.044,-0.078,316.181
10180,0.048,-0.062,316.154
10181,0.06,-0.087,316.128
10182,0.061,-0.124,316.102
10183,0.059,-0.12,316.076
10184,0.013,-0.069,316.093
10185,-0.006,-0.113,316.11
10186,-0.019,-0.051,316.125
10187,-0.009,-0.146,316.139
10188,-0.035,-0.244,316.15
10189,-0.04,-0.132,316.159
10190,-0.057,-0.227,316.171
10191,-0.085,-0.146,316.183
10192,-0.09,-0.098,316.198
10193,-0.088,-0.181,316.211
10194,-0.072,-0.142,316.205
10195,-0.101,-0.123,316.2
10196,-0.057,-0.01,316.198
10197,-0.078,-0.138,316.196
10198,-0.077,-0.004,316.196
10199,-0.089,-0.134,316.216
10200,-0.096,-0.006,316.24
10201,-0.117,-0.128,316.27
10202,-0.121,-0.017,316.313
10203,-0.175,-0.095,316.366
10204,-0.176,-0.079,316.386
10205,-0.195,-0.004,316.403
10206,-0.194,-0.094,316.418
10207,-0.191,-0.007,316.433
10208,-0.19,-0.093,316.448
10209,-0.209,-0.128,316.476
10210,-0.213,-0.124,316.505
10211,-0.215,-0.154,316.533
10212,-0.204,-0.097,316.558
10213,-0.201,-0.166,316.581
10214,-0.171,-0.109,316.594
10215,-0.178,-0.124,316.608
10216,-0.191,-0.122,316.622
10217,-0.196,-0.127,316.636
10218,-0.168,-0.114,316.649
10219,-0.164,-0.092,316.664
10220,-0.157,-0.093,316.679
10221,-0.145,-0.098,316.694
10222,-0.143,-0.115,316.709
10223,-0.136,-0.103,316.723
10224,-0.105,-0.102,316.737
10225,-0.072,-0.116,316.717
10226,-0.043,-0.083,316.698
10227,-0.059,-0.048,316.679
10228,-0.047,-0.033,316.661
10229,-0.039,-0.028,316.642
10230,-0.036,-0.013,316.638
10231,-0.031,-0.001,316.634
10232,-0.042,-0.008,316.63
10233,-0.048,-0.012,316.627
10234,-0.049,0.013,316.624
10235,-0.059,0.018,316.645
10236,-0.074,-0.016,316.665
10237,-0.07,-0.021,316.686
10238,-0.098,-0.034,316.705
10239,-0.102,-0.029,316.724
10240,-0.101,-0.056,316.761
10241,-0.135,-0.086,316.796
10242,-0.149,-0.1,316.831
10243,-0.166,-0.08,316.864
10244,-0.15,-0.108,316.897
10245,-0.13,-0.105,316.866
10246,-0.093,-0.074,316.837
10247,-0.085,-0.071,316.808
10248,-0.075,-0.064,316.778
10249,-0.055,-0.054,316.75
10250,-0.078,-0.069,316.779
10251,-0.056,-0.075,316.807
10252,-0.082,-0.085,316.834
10253,-0.093,-0.087,316.861
10254,-0.086,-0.09,316.887
10255,-0.06,-0.092,316.857
10256,-0.057,-0.081,316.826
10257,-0.042,-0.06,316.797
10258,-0.028,-0.061,316.767
10259,-0.009,-0.022,316.74
10260,-0.005,-0.014,316.728
10261,0.014,-0.004,316.709
10262,0.01,0.027,316.691
10263,0.003,0.05,316.672
10264,0.021,0.055,316.654
10265,0.041,0.051,316.637
10266,0.063,0.035,316.627
10267,0.049,0.037,316.618
10268,0.049,0.043,316.608
10269,0.065,0.064,316.599
10270,0.036,0.111,316.591
10271,0.147,0.147,316.596
10272,0.135,0.019,316.599
10273,0.122,0.149,316.602
10274,0.141,0.248,316.61
10275,0.123,0.171,316.62
10276,0.08,0.178,316.62
10277,0.09,0.076,316.619
10278,0.085,0.091,316.617
10279,0.067,0.078,316.616
10280,0.067,0.072,316.614
10281,0.058,0.008,316.647
10282,0.032,0.047,316.68
10283,0.012,-0.019,316.711
10284,-0.017,0.017,316.742
10285,-0.05,-0.048,316.77
10286,-0.043,-0.022,316.751
10287,-0.042,-0.008,316.732
10288,-0.023,-0.008,316.713
10289,-0.006,0.021,316.695
10290,-0.001,0.011,316.677
10291,-0.008,0.023,316.674
10292,-0.014,0.028,316.67
10293,-0.031,0.009,316.666
10294,-0.039,-0.009,316.662
10295,-0.048,0.013,316.658
10296,-0.038,-0.002,316.666
10297,-0.031,0.001,316.673
10298,-0.036,0.011,316.68
10299,-0.029,-0.001,316.688
10300,-0.028,-0.021,316.695
10301,-0.026,-0.052,316.701
10302,-0.029,-0.072,316.693
10303,-0.018,-0.02,316.685
10304,0.015,-0.054,316.678
10305,0.02,-0.025,316.671
10306,0.027,0.002,316.664
10307,0.016,-0.02,316.664
10308,0.031,-0.026,316.664
10309,0.047,-0.033,316.664
10310,0.036,-0.047,316.665
10311,0.009,-0.065,316.665
10312,0.031,-0.068,316.673
10313,0.055,-0.063,316.682
10314,0.048,-0.053,316.691
10315,0.059,-0.062,316.7
10316,0.077,-0.06,316.708
10317,0.056,-0.09,316.728
10318,0.048,-0.104,316.747
10319,0.019,-0.096,316.765
10320,0.034,-0.083,316.783
10321,0.048,-0.084,316.802
10322,0.038,-0.082,316.795
10323,0.035,-0.066,316.788
10324,0.064,-0.068,316.783
10325,0.052,-0.076,316.777
10326,0.041,-0.082,316.771
10327,0.064,-0.072,316.723
10328,0.08,-0.05,316.675
10329,0.088,-0.035,316.627
10330,0.126,-0.002,316.582
10331,0.167,-0.005,316.537
10332,0.163,-0.015,316.549
10333,0.121,-0.036,316.56
10334,0.106,-0.04,316.57
10335,0.069,-0.047,316.581
10336,0.041,-0.048,316.59
10337,0.016,-0.065,316.638
10338,0.007,-0.043,316.647
10339,0.029,0.035,316.654
10340,-0.008,0.107,316.662
10341,-0.022,0.112,316.672
10342,-0.026,0.054,316.681
10343,-0.047,0.104,316.665
10344,-0.052,0.149,316.649
10345,-0.04,0.086,316.635
10346,-0.049,0.107,316.618
10347,-0.037,0.072,316.603
10348,0,0.103,316.556
10349,0.029,0.114,316.506
10350,0.043,0.127,316.457
10351,0.052,-0.008,316.446
10352,0.059,0.1,316.419
10353,0.006,0.036,316.396
10354,-0.023,0.14,316.379
10355,-0.055,0.071,316.355
10356,-0.057,0.163,316.334
10357,-0.058,0.12,316.309
10358,-0.06,0.223,316.357
10359,-0.065,0.122,316.406
10360,-0.064,0.17,316.473
10361,-0.095,0.115,316.536
10362,-0.129,0.082,316.601
10363,-0.148,0.062,316.602
10364,-0.16,0.043,316.602
10365,-0.157,0.022,316.602
10366,-0.14,0.033,316.602
10367,-0.141,0.029,316.602
10368,-0.133,0.018,316.585
10369,-0.126,0.037,316.569
