Sample,Roll,Pitch,Yaw
953,-0.03,0.043,317.54
954,-0.034,0.032,317.544
955,-0.047,0.021,317.547
956,-0.026,0.033,317.55
957,-0.013,0.022,317.554
958,-0.001,-0.012,317.558
959,-0.011,-0.006,317.55
960,0.013,0.026,317.543
961,0.015,0.032,317.537
962,0.031,0.056,317.531
963,0.047,0.058,317.526
964,0.069,0.085,317.493
965,0.086,0.093,317.46
966,0.073,0.114,317.427
967,0.1,0.127,317.396
968,0.114,0.16,317.365
969,0.131,0.156,317.327
970,0.151,0.181,317.291
971,0.168,0.191,317.254
972,0.179,0.192,317.217
973,0.176,0.219,317.182
974,0.158,0.192,317.184
975,0.164,0.212,317.185
976,0.144,0.205,317.187
977,0.146,0.178,317.188
978,0.155,0.169,317.19
979,0.147,0.164,317.183
980,0.119,0.176,317.176
981,0.121,0.173,317.169
982,0.129,0.162,317.162
983,0.139,0.16,317.155
984,0.135,0.145,317.188
985,0.1,0.093,317.216
986,0.083,0.073,317.246
987,0.076,0.085,317.275
988,0.081,0.081,317.303
989,0.116,0.111,317.284
990,0.111,0.1,317.265
991,0.098,0.111,317.246
992,0.131,0.106,317.228
993,0.126,0.108,317.21
994,0.148,0.116,317.179
995,0.137,0.146,317.148
996,0.152,0.146,317.117
997,0.163,0.169,317.086
998,0.176,0.179,317.056
999,0.18,0.206,317.027
1000,0.142,0.191,317.073
1001,0.096,0.148,317.115
1002,0.064,0.095,317.155
1003,0.077,0.057,317.197
1004,0.026,0.049,317.236
1005,0.024,0.068,317.217
1006,0.019,0.095,317.198
1007,0.026,0.091,317.179
1008,0.026,0.095,317.161
1009,0.032,0.118,317.143
1010,-0.01,0.075,317.196
1011,-0.025,0.025,317.249
1012,-0.055,0.019,317.303
1013,-0.103,-0.002,317.352
1014,-0.092,-0.024,317.404
1015,-0.086,0.001,317.37
1016,-0.048,0.018,317.339
1017,-0.027,0.038,317.307
1018,-0.027,0.04,317.275
1019,-0.018,0.061,317.244
1020,-0.001,0.073,317.25
1021,0.01,0.073,317.257
1022,0.017,0.068,317.264
1023,0.009,0.051,317.27
1024,0.005,0.059,317.276
1025,0.013,0.043,317.281
1026,0.006,0.045,317.287
1027,-0.02,0.035,317.293
1028,-0.038,0.043,317.299
1029,-0.043,0.04,317.304
1030,-0.083,-0.02,317.38
1031,-0.122,-0.039,317.464
1032,-0.158,-0.082,317.543
1033,-0.169,-0.109,317.625
1034,-0.2,-0.101,317.706
1035,-0.229,-0.101,317.786
1036,-0.193,-0.082,317.735
1037,-0.157,-0.055,317.686
1038,-0.137,-0.03,317.636
1039,-0.097,-0.017,317.588
1040,-0.071,0.01,317.54
1041,-0.049,0.021,317.545
1042,-0.056,0.02,317.55
1043,-0.054,0.02,317.555
1044,-0.056,0.041,317.56
1045,-0.063,0.007,317.565
1046,-0.085,-0.005,317.573
1047,-0.093,0.014,317.58
1048,-0.083,0.025,317.588
1049,-0.059,0.022,317.595
1050,-0.05,0.009,317.602
1051,-0.055,0.004,317.593
1052,-0.055,0.001,317.585
1053,-0.077,0.032,317.577
1054,-0.099,0.048,317.569
1055,-0.06,0.056,317.561
1056,-0.072,0.055,317.561
1057,-0.059,0.073,317.56
1058,-0.054,0.078,317.56
1059,-0.068,0.064,317.56
1060,-0.056,0.07,317.56
1061,-0.052,0.101,317.553
1062,-0.053,0.111,317.546
1063,-0.06,0.133,317.54
1064,-0.054,0.138,317.534
1065,-0.067,0.157,317.528
1066,-0.063,0.111,317.587
1067,-0.049,0.087,317.647
1068,-0.044,0.043,317.702
1069,-0.062,0.003,317.757
1070,-0.094,-0.005,317.811
1071,-0.119,-0.031,317.864
1072,-0.11,-0.019,317.834
1073,-0.122,-0.015,317.804
1074,-0.101,0.01,317.776
1075,-0.081,0.028,317.749
1076,-0.061,0.058,317.722
1077,-0.035,0.069,317.685
1078,0.003,0.065,317.65
1079,0.031,0.087,317.614
1080,0.064,0.117,317.581
1081,0.098,0.116,317.547
1082,0.05,0.094,317.593
1083,0.027,0.086,317.641
1084,-0.015,0.075,317.686
1085,-0.047,0.041,317.729
1086,-0.087,0.039,317.771
1087,-0.063,0.041,317.746
1088,-0.03,0.02,317.723
1089,-0.019,0.03,317.699
1090,0.005,0.034,317.675
1091,0.018,0.055,317.653
1092,0.022,0.069,317.627
1093,0.062,0.065,317.603
1094,0.068,0.079,317.579
1095,0.089,0.077,317.556
1096,0.095,0.078,317.532
1097,0.061,0.063,317.554
1098,0.044,0.03,317.575
1099,0.029,0.005,317.595
1100,0.032,-0.039,317.615
1101,0.017,-0.023,317.634
1102,0.041,-0.017,317.609
1103,0.06,-0.011,317.584
1104,0.091,-0.005,317.561
1105,0.111,0.001,317.537
1106,0.129,0.018,317.514
1107,0.159,0.044,317.492
1108,0.121,0.02,317.512
1109,0.103,0.003,317.532
1110,0.092,-0.01,317.552
1111,0.087,0.017,317.571
1112,0.083,0.009,317.59
1113,0.078,-0.004,317.62
1114,0.06,-0.031,317.65
1115,0.031,0.001,317.677
1116,-0.003,-0.001,317.704
1117,-0.016,-0.003,317.732
1118,0.006,0.002,317.711
1119,0.028,0.018,317.691
1120,0.022,0.039,317.672
1121,0.022,0.031,317.652
1122,0.045,0.036,317.633
1123,0.067,0.04,317.634
1124,0.061,0.021,317.635
1125,0.071,0.025,317.636
1126,0.063,0.015,317.636
1127,0.064,0,317.637
1128,0.078,0.005,317.618
1129,0.091,0.028,317.6
1130,0.087,0.026,317.581
1131,0.105,0.047,317.564
1132,0.098,0.051,317.546
1133,0.117,0.077,317.513
1134,0.13,0.105,317.48
1135,0.138,0.107,317.448
1136,0.159,0.125,317.416
1137,0.183,0.135,317.385
1138,0.172,0.118,317.391
1139,0.148,0.13,317.397
1140,0.128,0.113,317.403
1141,0.126,0.109,317.408
1142,0.137,0.108,317.413
1143,0.156,0.107,317.393
1144,0.151,0.124,317.373
1145,0.138,0.136,317.353
1146,0.153,0.139,317.333
1147,0.144,0.133,317.314
1148,0.156,0.116,317.296
1149,0.17,0.138,317.253
1150,0.159,0.148,317.21
1151,0.172,0.146,317.167
1152,0.192,0.172,317.125
1153,0.178,0.198,317.084
1154,0.149,0.182,317.17
1155,0.11,0.111,317.24
1156,0.04,0.097,317.312
1157,-0.007,0.053,317.385
1158,-0.065,0.02,317.454
1159,-0.099,0.041,317.469
1160,-0.103,-0.001,317.483
1161,-0.115,0.002,317.498
1162,-0.125,-0.012,317.512
1163,-0.118,-0.013,317.526
1164,-0.075,0.004,317.473
1165,-0.061,0.028,317.42
1166,-0.048,0.064,317.369
1167,-0.028,0.087,317.317
1168,0.011,0.106,317.267
1169,0,0.069,317.279
1170,-0.003,0.061,317.29
1171,0.017,0.054,317.301
1172,0.021,0.037,317.311
1173,0.016,0.048,317.321
1174,-0.018,0.027,317.362
1175,-0.014,0.003,317.403
1176,-0.025,-0.015,317.442
1177,-0.047,-0.019,317.48
1178,-0.06,-0.032,317.518
1179,-0.026,-0.03,317.51
1180,-0.011,-0.042,317.502
1181,-0.013,-0.065,317.494
1182,-0.007,-0.062,317.487
1183,-0.011,-0.064,317.48
1184,-0.017,-0.091,317.523
1185,-0.026,-0.078,317.547
1186,-0.012,-0.087,317.57
1187,-0.028,-0.1,317.592
1188,-0.029,-0.11,317.615
1189,-0.028,-0.105,317.637
1190,-0.02,-0.092,317.638
1191,0,-0.102,317.639
1192,-0.015,-0.104,317.64
1193,-0.018,-0.083,317.641
1194,-0.029,-0.069,317.642
1195,-0.031,-0.061,317.656
1196,-0.072,-0.042,317.669
1197,-0.102,-0.038,317.682
1198,-0.099,-0.042,317.695
1199,-0.067,-0.029,317.706
1200,-0.075,-0.008,317.696
1201,-0.074,0.001,317.686
1202,-0.068,0.008,317.676
1203,-0.056,0.013,317.666
1204,-0.055,0,317.657
1205,-0.052,0.007,317.66
1206,-0.061,0.012,317.663
1207,-0.051,0.021,317.666
1208,-0.047,0.003,317.669
1209,-0.071,0.011,317.672
1210,-0.095,-0.029,317.703
1211,-0.114,-0.031,317.736
1212,-0.119,-0.039,317.767
1213,-0.153,-0.055,317.797
1214,-0.158,-0.056,317.826
1215,-0.142,-0.052,317.796
1216,-0.125,-0.006,317.768
1217,-0.106,0.035,317.742
1218,-0.069,0.065,317.716
1219,-0.063,0.081,317.689
1220,-0.069,0.084,317.657
1221,-0.062,0.101,317.626
1222,-0.054,0.122,317.596
1223,-0.028,0.148,317.566
1224,-0.013,0.164,317.537
1225,-0.004,0.152,317.508
1226,0.004,0.151,317.463
1227,0.039,0.162,317.42
1228,0.063,0.186,317.377
1229,0.077,0.204,317.334
1230,0.091,0.224,317.292
1231,0.088,0.243,317.262
1232,0.105,0.27,317.234
1233,0.119,0.257,317.205
1234,0.116,0.248,317.177
1235,0.136,0.256,317.149
1236,0.126,0.202,317.159
1237,0.152,0.188,317.169
1238,0.138,0.163,317.179
1239,0.126,0.141,317.189
1240,0.1,0.12,317.198
1241,0.097,0.114,317.208
1242,0.093,0.095,317.218
1243,0.082,0.111,317.228
1244,0.097,0.079,317.237
1245,0.094,0.067,317.246
1246,0.108,0.092,317.245
1247,0.115,0.072,317.244
1248,0.086,0.056,317.243
1249,0.075,0.087,317.242
1250,0.065,0.071,317.241
1251,0.089,0.08,317.248
1252,0.071,0.073,317.255
1253,0.06,0.089,317.262
1254,0.061,0.076,317.268
1255,0.051,0.075,317.275
1256,0.031,0.068,317.281
1257,0.012,0.052,317.287
1258,0.019,0.05,317.292
1259,0.026,0.045,317.297
1260,0.021,0.052,317.302
1261,0,0.032,317.307
1262,0.014,0.054,317.327
1263,-0.013,0.037,317.346
1264,-0.031,0.055,317.363
1265,-0.041,0.055,317.38
1266,-0.045,0.066,317.397
1267,-0.06,0.061,317.392
1268,-0.076,0.067,317.387
1269,-0.088,0.08,317.382
1270,-0.078,0.076,317.376
1271,-0.054,0.067,317.371
1272,-0.037,0.086,317.344
1273,-0.036,0.104,317.317
1274,-0.023,0.108,317.29
1275,-0.002,0.111,317.264
1276,0.017,0.133,317.239
1277,0.001,0.133,317.238
1278,-0.021,0.138,317.237
1279,-0.021,0.132,317.235
1280,-0.016,0.118,317.234
1281,-0.035,0.128,317.233
1282,-0.048,0.089,317.283
1283,-0.073,0.107,317.333
1284,-0.098,0.105,317.383
1285,-0.111,0.084,317.431
1286,-0.123,0.071,317.479
1287,-0.124,0.045,317.492
1288,-0.142,0.052,317.504
1289,-0.139,0.037,317.517
1290,-0.169,0.027,317.528
1291,-0.158,0.03,317.54
1292,-0.155,0.03,317.518
1293,-0.152,0.04,317.496
1294,-0.125,0.04,317.475
1295,-0.116,0.039,317.454
1296,-0.096,0.067,317.434
1297,-0.108,0.029,317.495
1298,-0.113,-0.021,317.553
1299,-0.141,-0.031,317.612
1300,-0.154,-0.059,317.669
1301,-0.208,-0.063,317.722
1302,-0.197,-0.055,317.777
1303,-0.183,-0.037,317.775
1304,-0.174,-0.022,317.773
1305,-0.125,-0.01,317.771
1306,-0.138,-0.009,317.769
1307,-0.14,-0.005,317.768
1308,-0.129,0.012,317.768
1309,-0.094,0.017,317.768
1310,-0.086,0.021,317.768
1311,-0.081,0.027,317.768
1312,-0.067,0.037,317.769
1313,-0.073,0.017,317.801
1314,-0.074,-0.003,317.832
1315,-0.07,-0.028,317.862
1316,-0.078,-0.037,317.891
1317,-0.077,-0.029,317.92
1318,-0.043,-0.014,317.891
1319,-0.027,-0.005,317.862
1320,-0.018,0.027,317.834
1321,-0.001,0.04,317.806
1322,0.004,0.044,317.778
1323,0.026,0.06,317.738
1324,0.055,0.096,317.7
1325,0.072,0.101,317.661
1326,0.1,0.104,317.623
1327,0.105,0.115,317.585
1328,0.118,0.136,317.556
1329,0.118,0.133,317.527
1330,0.115,0.149,317.5
1331,0.096,0.164,317.472
1332,0.098,0.168,317.445
1333,0.12,0.178,317.399
1334,0.125,0.196,317.354
1335,0.162,0.216,317.311
1336,0.17,0.241,317.267
1337,0.19,0.258,317.224
1338,0.196,0.28,317.201
1339,0.193,0.253,317.24
1340,0.17,0.221,317.277
1341,0.134,0.197,317.312
1342,0.107,0.195,317.347
1343,0.071,0.177,317.38
1344,0.068,0.186,317.354
1345,0.09,0.202,317.329
1346,0.107,0.212,317.304
1347,0.123,0.227,317.28
1348,0.147,0.223,317.257
1349,0.153,0.213,317.25
1350,0.141,0.209,317.243
1351,0.141,0.207,317.236
1352,0.138,0.202,317.229
1353,0.145,0.211,317.222
1354,0.157,0.212,317.19
1355,0.156,0.209,317.158
1356,0.18,0.209,317.127
1357,0.191,0.234,317.096
1358,0.198,0.228,317.066
1359,0.181,0.196,317.063
1360,0.164,0.205,317.059
1361,0.175,0.188,317.056
1362,0.179,0.176,317.052
1363,0.181,0.171,317.049
1364,0.166,0.165,317.034
1365,0.169,0.189,317.02
1366,0.169,0.187,317.006
1367,0.159,0.192,316.992
1368,0.164,0.183,316.978
1369,0.113,0.135,317.024
1370,0.084,0.091,317.071
1371,0.065,0.059,317.119
1372,0.045,0.036,317.166
1373,0.016,0.026,317.212
1374,0.007,0.033,317.206
1375,0.022,0.046,317.173
1376,0.04,0.071,317.141
1377,0.059,0.084,317.109
1378,0.07,0.102,317.079
1379,0.064,0.11,317.047
1380,0.018,0.1,317.084
1381,-0.02,0.065,317.119
1382,-0.039,0.03,317.154
1383,-0.052,0.003,317.189
1384,-0.035,-0.007,317.223
1385,-0.009,0.006,317.173
1386,0.014,0.023,317.123
1387,0.026,0.04,317.073
1388,0.07,0.055,317.026
1389,0.094,0.078,316.979
1390,0.084,0.079,317.004
1391,0.075,0.092,317.028
1392,0.06,0.107,317.052
1393,0.064,0.087,317.076
1394,0.081,0.062,317.098
1395,0.069,0.058,317.121
1396,0.044,0.035,317.142
1397,0.005,0.021,317.162
1398,-0.026,0.05,317.18
1399,-0.02,0.034,317.199
1400,-0.005,0.047,317.187
1401,-0.006,0.061,317.175
1402,-0.004,0.077,317.163
1403,0.018,0.089,317.152
1404,0.031,0.088,317.141
1405,0.025,0.097,317.13
1406,0.029,0.099,317.119
1407,0.022,0.117,317.109
1408,0.05,0.118,317.099
1409,0.036,0.12,317.089
1410,0.046,0.117,317.062
1411,0.051,0.123,317.034
1412,0.056,0.123,317.007
1413,0.084,0.105,316.981
1414,0.087,0.094,316.956
1415,0.112,0.115,316.93
1416,0.146,0.119,316.917
1417,0.149,0.108,316.904
1418,0.14,0.131,316.891
1419,0.127,0.108,316.879
1420,0.095,0.126,316.866
1421,0.074,0.084,316.929
1422,0.012,0.068,316.986
1423,-0.011,0.057,317.049
1424,-0.028,0.054,317.11
1425,-0.071,0.028,317.166
1426,-0.064,0.062,317.135
1427,-0.052,0.092,317.105
1428,-0.035,0.112,317.075
1429,-0.032,0.132,317.046
1430,-0.009,0.15,317.016
1431,-0.031,0.143,316.994
1432,-0.033,0.159,316.972
1433,-0.031,0.166,316.95
1434,-0.041,0.161,316.928
1435,-0.001,0.176,316.907
1436,-0.039,0.122,316.989
1437,-0.078,0.076,317.071
1438,-0.125,0.071,317.154
1439,-0.148,0.056,317.24
1440,-0.183,0.007,317.316
1441,-0.166,0.011,317.3
1442,-0.166,0.028,317.284
1443,-0.126,0.029,317.269
1444,-0.133,0.035,317.255
1445,-0.098,0.043,317.241
1446,-0.094,0.062,317.227
1447,-0.077,0.066,317.214
1448,-0.081,0.089,317.201
1449,-0.078,0.112,317.189
1450,-0.056,0.106,317.177
1451,-0.055,0.119,317.165
1452,-0.084,0.082,317.227
1453,-0.101,0.046,317.289
1454,-0.128,0.013,317.349
1455,-0.166,-0.037,317.403
1456,-0.176,-0.044,317.461
1457,-0.183,-0.029,317.438
1458,-0.155,-0.008,317.412
1459,-0.136,0.029,317.389
1460,-0.1,0.045,317.367
1461,-0.086,0.08,317.346
1462,-0.073,0.093,317.319
1463,-0.06,0.094,317.292
1464,-0.053,0.123,317.267
1465,-0.044,0.117,317.241
1466,-0.023,0.119,317.216
1467,-0.05,0.101,317.251
1468,-0.079,0.083,317.284
1469,-0.094,0.046,317.316
1470,-0.125,0.015,317.346
1471,-0.117,0.013,317.377
1472,-0.107,0.009,317.354
1473,-0.069,0.028,317.332
1474,-0.055,0.021,317.311
1475,-0.052,0.041,317.29
1476,-0.05,0.042,317.269
1477,-0.05,0.061,317.248
1478,-0.036,0.076,317.229
1479,-0.052,0.075,317.209
1480,-0.068,0.076,317.19
1481,-0.052,0.08,317.171
1482,-0.102,0.053,317.2
1483,-0.127,0.025,317.229
1484,-0.165,0.015,317.256
1485,-0.165,-0.006,317.283
1486,-0.156,-0.025,317.31
1487,-0.145,-0.024,317.283
1488,-0.133,-0.009,317.255
1489,-0.114,0.022,317.229
1490,-0.107,0.049,317.203
1491,-0.096,0.062,317.178
1492,-0.087,0.059,317.153
1493,-0.09,0.06,317.151
1494,-0.1,0.08,317.15
1495,-0.121,0.087,317.148
1496,-0.114,0.069,317.147
1497,-0.117,0.07,317.145
1498,-0.125,0.047,317.144
1499,-0.146,0.035,317.144
1500,-0.131,0.036,317.143
1501,-0.124,0.002,317.143
1502,-0.111,0.031,317.143
1503,-0.141,0.026,317.141
1504,-0.121,0.005,317.14
1505,-0.112,0.016,317.139
1506,-0.099,0.016,317.137
1507,-0.102,0.026,317.136
1508,-0.121,-0.008,317.192
1509,-0.153,-0.018,317.248
1510,-0.19,-0.058,317.299
1511,-0.233,-0.094,317.348
1512,-0.29,-0.086,317.395
1513,-0.272,-0.047,317.406
1514,-0.281,-0.037,317.417
1515,-0.276,-0.05,317.428
1516,-0.288,-0.042,317.44
1517,-0.268,-0.032,317.45
1518,-0.261,-0.015,317.45
1519,-0.259,-0.034,317.449
1520,-0.281,-0.024,317.448
1521,-0.257,-0.032,317.448
1522,-0.238,-0.03,317.447
1523,-0.22,-0.015,317.429
1524,-0.197,-0.021,317.411
1525,-0.16,-0.012,317.394
1526,-0.156,-0.015,317.376
1527,-0.122,0.003,317.36
1528,-0.1,0.036,317.318
1529,-0.084,0.073,317.275
1530,-0.055,0.094,317.233
1531,-0.031,0.114,317.191
1532,0.006,0.14,317.151
1533,0.026,0.158,317.111
1534,-0.015,0.107,317.163
1535,-0.031,0.047,317.215
1536,-0.069,0.003,317.266
1537,-0.057,-0.033,317.319
1538,-0.103,-0.025,317.369
1539,-0.1,-0.006,317.34
1540,-0.096,0.019,317.312
1541,-0.091,0.034,317.284
1542,-0.074,0.044,317.256
1543,-0.074,0.063,317.23
1544,-0.073,0.065,317.227
1545,-0.052,0.071,317.225
1546,-0.06,0.076,317.224
1547,-0.053,0.079,317.221
1548,-0.041,0.102,317.219
1549,-0.036,0.081,317.194
1550,-0.032,0.086,317.169
1551,-0.029,0.105,317.144
1552,-0.014,0.112,317.12
1553,-0.017,0.137,317.096
1554,-0.05,0.103,317.132
1555,-0.06,0.106,317.168
1556,-0.073,0.073,317.203
1557,-0.125,0.05,317.234
1558,-0.149,0.028,317.267
1559,-0.17,0.013,317.316
1560,-0.202,-0.002,317.363
1561,-0.212,-0.018,317.409
1562,-0.244,-0.036,317.454
1563,-0.269,-0.052,317.497
1564,-0.274,-0.061,317.477
1565,-0.249,-0.035,317.458
1566,-0.235,-0.026,317.439
1567,-0.231,-0.011,317.421
1568,-0.197,-0.006,317.403
1569,-0.181,-0.003,317.386
1570,-0.14,0.003,317.379
1571,-0.116,0.014,317.373
1572,-0.113,0.014,317.367
1573,-0.086,0.024,317.361
1574,-0.098,0.026,317.355
1575,-0.095,0.051,317.333
1576,-0.078,0.075,317.312
1577,-0.059,0.091,317.291
1578,-0.049,0.097,317.271
1579,-0.024,0.114,317.251
1580,-0.033,0.103,317.249
1581,-0.026,0.123,317.247
1582,-0.045,0.142,317.246
1583,-0.051,0.147,317.244
1584,-0.058,0.164,317.242
1585,-0.053,0.163,317.223
1586,-0.053,0.166,317.204
1587,-0.043,0.19,317.186
1588,-0.031,0.22,317.168
1589,-0.031,0.225,317.151
1590,-0.028,0.205,317.15
1591,-0.029,0.176,317.149
1592,-0.04,0.168,317.149
1593,-0.05,0.183,317.148
1594,-0.055,0.191,317.147
1595,-0.058,0.164,317.183
1596,-0.044,0.148,317.219
1597,-0.07,0.134,317.253
1598,-0.096,0.116,317.287
1599,-0.122,0.101,317.319
1600,-0.124,0.136,317.298
1601,-0.103,0.147,317.278
1602,-0.068,0.142,317.258
1603,-0.049,0.107,317.239
1604,-0.051,0.115,317.219
1605,-0.088,0.068,317.27
1606,-0.105,0.07,317.325
1607,-0.136,0.046,317.377
1608,-0.157,0.005,317.426
1609,-0.126,-0.028,317.473
1610,-0.127,-0.047,317.523
1611,-0.099,-0.031,317.49
1612,-0.074,-0.023,317.457
1613,-0.06,-0.025,317.425
1614,-0.051,0.01,317.394
1615,-0.052,0.041,317.363
1616,-0.078,0.032,317.359
1617,-0.067,0.041,317.354
1618,-0.052,0.059,317.35
1619,-0.047,0.054,317.345
1620,-0.033,0.069,317.342
1621,-0.027,0.06,317.358
1622,-0.054,0.052,317.373
1623,-0.071,0.064,317.388
1624,-0.077,0.051,317.402
1625,-0.078,0.065,317.417
1626,-0.065,0.066,317.428
1627,-0.076,0.065,317.439
1628,-0.085,0.05,317.449
1629,-0.081,0.057,317.46
1630,-0.09,0.063,317.47
1631,-0.061,0.06,317.472
1632,-0.076,0.069,317.475
1633,-0.074,0.086,317.478
1634,-0.068,0.105,317.481
1635,-0.077,0.12,317.484
1636,-0.115,0.087,317.52
1637,-0.131,0.075,317.558
1638,-0.135,0.07,317.594
1639,-0.157,0.039,317.629
1640,-0.131,0.014,317.663
1641,-0.158,-0.006,317.683
1642,-0.152,-0.011,317.703
1643,-0.178,0.022,317.721
1644,-0.19,0.001,317.74
1645,-0.173,0.009,317.759
1646,-0.12,0.02,317.754
1647,-0.101,0.03,317.733
1648,-0.08,0.06,317.712
1649,-0.073,0.075,317.692
1650,-0.078,0.085,317.671
1651,-0.051,0.104,317.652
1652,-0.041,0.111,317.633
1653,-0.045,0.115,317.614
1654,-0.02,0.106,317.596
1655,-0.01,0.142,317.578
1656,0,0.144,317.561
1657,-0.052,0.136,317.606
1658,-0.089,0.086,317.648
1659,-0.103,0.043,317.691
1660,-0.103,0.046,317.735
1661,-0.121,0.009,317.776
1662,-0.106,0.04,317.764
1663,-0.082,0.019,317.753
1664,-0.081,0.018,317.741
1665,-0.097,0.027,317.73
1666,-0.093,0.052,317.719
1667,-0.108,0.079,317.702
1668,-0.107,0.089,317.684
1669,-0.128,0.101,317.668
1670,-0.109,0.11,317.651
1671,-0.084,0.119,317.634
1672,-0.064,0.113,317.609
1673,-0.063,0.13,317.584
1674,-0.033,0.132,317.561
1675,-0.032,0.124,317.537
1676,-0.018,0.104,317.514
1677,0.004,0.104,317.49
1678,0.046,0.111,317.469
1679,0.07,0.096,317.447
1680,0.088,0.096,317.425
1681,0.097,0.098,317.403
1682,0.052,0.075,317.452
1683,0.009,0.067,317.5
1684,-0.025,0.07,317.548
1685,-0.052,0.052,317.595
1686,-0.042,0.033,317.642
1687,-0.036,0.003,317.687
1688,-0.018,-0.008,317.695
1689,-0.044,0.012,317.704
1690,-0.026,0.008,317.713
1691,-0.04,-0.002,317.721
1692,-0.043,-0.012,317.729
1693,-0.04,0.002,317.737
1694,-0.066,0.009,317.746
1695,-0.059,-0.026,317.753
1696,-0.075,-0.01,317.76
1697,-0.098,-0.007,317.767
1698,-0.111,-0.009,317.776
1699,-0.112,0.024,317.784
1700,-0.071,0.027,317.793
1701,-0.063,0.007,317.802
1702,-0.068,0.017,317.811
1703,-0.04,0.05,317.767
1704,-0.015,0.071,317.723
1705,0.001,0.083,317.678
1706,0.015,0.116,317.636
1707,0.044,0.133,317.594
1708,0.047,0.119,317.609
1709,0.034,0.103,317.624
1710,0.017,0.104,317.638
1711,-0.014,0.115,317.651
1712,-0.043,0.126,317.665
1713,-0.046,0.139,317.639
1714,-0.045,0.136,317.614
1715,-0.021,0.149,317.59
1716,-0.001,0.159,317.565
1717,0.021,0.154,317.542
1718,0.017,0.16,317.542
1719,0.002,0.147,317.543
1720,0.011,0.152,317.544
