Samples, Mx, My, Mz
818, 5.661, -2.887, 37.092
819, 5.661, -2.887, 37.092
820, 5.661, -2.887, 37.092
821, 5.661, -2.887, 37.092
822, 2.867, 0.000, 36.034
823, 2.867, 0.000, 36.034
824, 2.867, 0.000, 36.034
825, 2.867, 0.000, 36.034
826, 2.867, 0.000, 36.034
827, 1.985, -1.216, 36.488
828, 1.985, -1.216, 36.488
829, 1.985, -1.216, 36.488
830, 1.985, -1.216, 36.488
831, 1.985, -1.216, 36.488
832, -0.073, 0.152, 36.186
833, -0.073, 0.152, 36.186
834, -0.073, 0.152, 36.186
835, -0.073, 0.152, 36.186
836, -0.073, 0.152, 36.186
837, -0.955, -0.760, 35.279
838, -0.955, -0.760, 35.279
839, -0.955, -0.760, 35.279
840, -0.955, -0.760, 35.279
841, -0.955, -0.760, 35.279
842, -3.749, 1.064, 35.581
843, -3.749, 1.064, 35.581
844, -3.749, 1.064, 35.581
845, -3.749, 1.064, 35.581
846, -3.749, 1.064, 35.581
847, -3.455, 0.456, 36.034
848, -3.455, 0.456, 36.034
849, -3.455, 0.456, 36.034
850, -3.455, 0.456, 36.034
851, -3.455, 0.456, 36.034
852, -4.337, 0.152, 36.186
853, -4.337, 0.152, 36.186
854, -4.337, 0.152, 36.186
855, -4.337, 0.152, 36.186
856, -4.337, 0.152, 36.186
857, -5.808, 3.040, 35.279
858, -5.808, 3.040, 35.279
859, -5.808, 3.040, 35.279
860, -5.808, 3.040, 35.279
861, -5.808, 3.040, 35.279
862, -6.543, 2.584, 34.977
863, -6.543, 2.584, 34.977
864, -6.543, 2.584, 34.977
865, -6.543, 2.584, 34.977
866, -6.543, 2.584, 34.977
867, -6.690, 5.016, 33.768
868, -6.690, 5.016, 33.768
869, -6.690, 5.016, 33.768
870, -6.690, 5.016, 33.768
871, -6.690, 5.016, 33.768
872, -6.396, 6.840, 34.070
873, -6.396, 6.840, 34.070
874, -6.396, 6.840, 34.070
875, -6.396, 6.840, 34.070
876, -6.396, 6.840, 34.070
877, -6.102, 7.904, 33.013
878, -6.102, 7.904, 33.013
879, -6.102, 7.904, 33.013
880, -6.102, 7.904, 33.013
881, -6.102, 7.904, 33.013
882, -5.661, 11.248, 32.257
883, -5.661, 11.248, 32.257
884, -5.661, 11.248, 32.257
885, -5.661, 11.248, 32.257
886, -5.661, 11.248, 32.257
887, -3.896, 14.135, 31.955
888, -3.896, 14.135, 31.955
889, -3.896, 14.135, 31.955
890, -3.896, 14.135, 31.955
891, -3.896, 14.135, 31.955
892, -2.867, 15.655, 29.840
893, -2.867, 15.655, 29.840
894, -2.867, 15.655, 29.840
895, -2.867, 15.655, 29.840
896, -2.867, 15.655, 29.840
897, -2.573, 17.479, 27.725
898, -2.573, 17.479, 27.725
899, -2.573, 17.479, 27.725
900, -2.573, 17.479, 27.725
901, -2.573, 17.479, 27.725
902, -1.250, 20.215, 25.458
903, -1.250, 20.215, 25.458
904, -1.250, 20.215, 25.458
905, -1.250, 20.215, 25.458
906, -1.250, 20.215, 25.458
907, 1.544, 22.039, 25.458
908, 1.544, 22.039, 25.458
909, 1.544, 22.039, 25.458
910, 1.544, 22.039, 25.458
911, 1.544, 22.039, 25.458
912, 2.279, 26.142, 22.285
913, 2.279, 26.142, 22.285
914, 2.279, 26.142, 22.285
915, 2.279, 26.142, 22.285
916, 2.279, 26.142, 22.285
917, 3.456, 26.598, 21.077
918, 3.456, 26.598, 21.077
919, 3.456, 26.598, 21.077
920, 3.456, 26.598, 21.077
921, 3.456, 26.598, 21.077
922, 4.485, 27.814, 18.659
923, 4.485, 27.814, 18.659
924, 4.485, 27.814, 18.659
925, 4.485, 27.814, 18.659
926, 4.485, 27.814, 18.659
927, 5.514, 29.638, 15.487
928, 5.514, 29.638, 15.487
929, 5.514, 29.638, 15.487
930, 5.514, 29.638, 15.487
931, 5.514, 29.638, 15.487
932, 7.132, 31.158, 14.278
933, 7.132, 31.158, 14.278
934, 7.132, 31.158, 14.278
935, 7.132, 31.158, 14.278
936, 7.132, 31.158, 14.278
937, 8.161, 31.918, 10.047
938, 8.161, 31.918, 10.047
939, 8.161, 31.918, 10.047
940, 8.161, 31.918, 10.047
941, 8.161, 31.918, 10.047
942, 9.925, 31.918, 10.047
943, 9.925, 31.918, 10.047
944, 9.925, 31.918, 10.047
945, 9.925, 31.918, 10.047
946, 9.925, 31.918, 10.047
947, 10.072, 31.462, 7.781
948, 10.072, 31.462, 7.781
949, 10.072, 31.462, 7.781
950, 10.072, 31.462, 7.781
951, 10.072, 31.462, 7.781
952, 9.925, 32.678, 7.630
953, 9.925, 32.678, 7.630
954, 9.925, 32.678, 7.630
955, 9.925, 32.678, 7.630
956, 9.925, 32.678, 7.630
957, 12.278, 32.830, 4.910
958, 12.278, 32.830, 4.910
959, 12.278, 32.830, 4.910
960, 12.278, 32.830, 4.910
961, 12.278, 32.830, 4.910
962, 13.748, 33.134, 3.702
963, 13.748, 33.134, 3.702
964, 13.748, 33.134, 3.702
965, 13.748, 33.134, 3.702
966, 13.748, 33.134, 3.702
967, 14.336, 33.590, 3.551
968, 14.336, 33.590, 3.551
969, 14.336, 33.590, 3.551
970, 14.336, 33.590, 3.551
971, 14.336, 33.590, 3.551
972, 15.513, 31.158, 3.399
973, 15.513, 31.158, 3.399
974, 15.513, 31.158, 3.399
975, 15.513, 31.158, 3.399
976, 15.513, 31.158, 3.399
977, 15.513, 30.550, 3.097
978, 15.513, 30.550, 3.097
979, 15.513, 30.550, 3.097
980, 15.513, 30.550, 3.097
981, 15.513, 30.550, 3.097
982, 17.571, 31.766, 3.248
983, 17.571, 31.766, 3.248
984, 17.571, 31.766, 3.248
985, 17.571, 31.766, 3.248
986, 17.571, 31.766, 3.248
987, 17.571, 30.246, 3.551
988, 17.571, 30.246, 3.551
989, 17.571, 30.246, 3.551
990, 17.571, 30.246, 3.551
991, 17.571, 30.246, 3.551
992, 18.306, 29.334, 3.399
993, 18.306, 29.334, 3.399
994, 18.306, 29.334, 3.399
995, 18.306, 29.334, 3.399
996, 18.306, 29.334, 3.399
997, 19.483, 29.790, 4.155
998, 19.483, 29.790, 4.155
999, 19.483, 29.790, 4.155
1000, 19.483, 29.790, 4.155
1001, 19.483, 29.790, 4.155
1002, 19.777, 29.030, 5.213
1003, 19.777, 29.030, 5.213
1004, 19.777, 29.030, 5.213
1005, 19.777, 29.030, 5.213
1006, 19.777, 29.030, 5.213
1007, 20.365, 30.246, 4.306
1008, 20.365, 30.246, 4.306
1009, 20.365, 30.246, 4.306
1010, 20.365, 30.246, 4.306
1011, 20.365, 30.246, 4.306
1012, 20.806, 29.790, 2.644
1013, 20.806, 29.790, 2.644
1014, 20.806, 29.790, 2.644
1015, 20.806, 29.790, 2.644
1016, 20.806, 29.790, 2.644
1017, 21.247, 27.966, 3.097
1018, 21.247, 27.966, 3.097
1019, 21.247, 27.966, 3.097
1020, 21.247, 27.966, 3.097
1021, 21.247, 27.966, 3.097
1022, 19.777, 28.726, 3.097
1023, 19.777, 28.726, 3.097
1024, 19.777, 28.726, 3.097
1025, 19.777, 28.726, 3.097
1026, 19.777, 28.726, 3.097
1027, 23.012, 27.206, 3.702
1028, 23.012, 27.206, 3.702
1029, 23.012, 27.206, 3.702
1030, 23.012, 27.206, 3.702
1031, 23.012, 27.206, 3.702
1032, 21.394, 28.118, 2.946
1033, 21.394, 28.118, 2.946
1034, 21.394, 28.118, 2.946
1035, 21.394, 28.118, 2.946
1036, 21.394, 28.118, 2.946
1037, 22.423, 28.118, 3.248
1038, 22.423, 28.118, 3.248
1039, 22.423, 28.118, 3.248
1040, 22.423, 28.118, 3.248
1041, 22.423, 28.118, 3.248
1042, 24.188, 28.422, 1.435
1043, 24.188, 28.422, 1.435
1044, 24.188, 28.422, 1.435
1045, 24.188, 28.422, 1.435
1046, 24.188, 28.422, 1.435
1047, 24.188, 28.118, -0.227
1048, 24.188, 28.118, -0.227
1049, 24.188, 28.118, -0.227
1050, 24.188, 28.118, -0.227
1051, 24.188, 28.118, -0.227
1052, 24.482, 26.598, -1.738
1053, 24.482, 26.598, -1.738
1054, 24.482, 26.598, -1.738
1055, 24.482, 26.598, -1.738
1056, 24.482, 26.598, -1.738
1057, 25.217, 27.814, -1.738
1058, 25.217, 27.814, -1.738
1059, 25.217, 27.814, -1.738
1060, 25.217, 27.814, -1.738
1061, 25.217, 27.814, -1.738
1062, 25.511, 26.598, -2.795
1063, 25.511, 26.598, -2.795
1064, 25.511, 26.598, -2.795
1065, 25.511, 26.598, -2.795
1066, 25.511, 26.598, -2.795
1067, 25.364, 25.382, -3.551
1068, 25.364, 25.382, -3.551
1069, 25.364, 25.382, -3.551
1070, 25.364, 25.382, -3.551
1071, 25.364, 25.382, -3.551
1072, 26.834, 26.446, -5.364
1073, 26.834, 26.446, -5.364
1074, 26.834, 26.446, -5.364
1075, 26.834, 26.446, -5.364
1076, 26.834, 26.446, -5.364
1077, 26.687, 24.774, -5.213
1078, 26.687, 24.774, -5.213
1079, 26.687, 24.774, -5.213
1080, 26.687, 24.774, -5.213
1081, 26.687, 24.774, -5.213
1082, 27.129, 24.926, -6.723
1083, 27.129, 24.926, -6.723
1084, 27.129, 24.926, -6.723
1085, 27.129, 24.926, -6.723
1086, 27.129, 24.926, -6.723
1087, 27.717, 25.534, -7.630
1088, 27.717, 25.534, -7.630
1089, 27.717, 25.534, -7.630
1090, 27.717, 25.534, -7.630
1091, 27.717, 25.534, -7.630
1092, 28.599, 25.382, -7.479
1093, 28.599, 25.382, -7.479
1094, 28.599, 25.382, -7.479
1095, 28.599, 25.382, -7.479
1096, 28.599, 25.382, -7.479
1097, 28.452, 23.407, -7.630
1098, 28.452, 23.407, -7.630
1099, 28.452, 23.407, -7.630
1100, 28.452, 23.407, -7.630
1101, 28.452, 23.407, -7.630
1102, 30.216, 24.014, -8.385
1103, 30.216, 24.014, -8.385
1104, 30.216, 24.014, -8.385
1105, 30.216, 24.014, -8.385
1106, 30.216, 24.014, -8.385
1107, 30.216, 23.711, -7.932
1108, 30.216, 23.711, -7.932
1109, 30.216, 23.711, -7.932
1110, 30.216, 23.711, -7.932
1111, 30.216, 23.711, -7.932
1112, 28.599, 21.279, -8.536
1113, 28.599, 21.279, -8.536
1114, 28.599, 21.279, -8.536
1115, 28.599, 21.279, -8.536
1116, 28.599, 21.279, -8.536
1117, 29.628, 20.519, -8.234
1118, 29.628, 20.519, -8.234
1119, 29.628, 20.519, -8.234
1120, 29.628, 20.519, -8.234
1121, 29.628, 20.519, -8.234
1122, 31.099, 19.911, -9.594
1123, 31.099, 19.911, -9.594
1124, 31.099, 19.911, -9.594
1125, 31.099, 19.911, -9.594
1126, 31.099, 19.911, -9.594
1127, 30.657, 20.519, -10.198
1128, 30.657, 20.519, -10.198
1129, 30.657, 20.519, -10.198
1130, 30.657, 20.519, -10.198
1131, 30.657, 20.519, -10.198
1132, 32.422, 18.391, -11.256
1133, 32.422, 18.391, -11.256
1134, 32.422, 18.391, -11.256
1135, 32.422, 18.391, -11.256
1136, 32.422, 18.391, -11.256
1137, 32.128, 18.391, -10.954
1138, 32.128, 18.391, -10.954
1139, 32.128, 18.391, -10.954
1140, 32.128, 18.391, -10.954
1141, 32.128, 18.391, -10.954
1142, 32.128, 19.455, -10.652
1143, 32.128, 19.455, -10.652
1144, 32.128, 19.455, -10.652
1145, 32.128, 19.455, -10.652
1146, 32.128, 19.455, -10.652
1147, 33.010, 17.479, -11.105
1148, 33.010, 17.479, -11.105
1149, 33.010, 17.479, -11.105
1150, 33.010, 17.479, -11.105
1151, 33.010, 17.479, -11.105
1152, 31.981, 17.479, -12.918
1153, 31.981, 17.479, -12.918
1154, 31.981, 17.479, -12.918
1155, 31.981, 17.479, -12.918
1156, 31.981, 17.479, -12.918
1157, 33.892, 15.047, -13.069
1158, 33.892, 15.047, -13.069
1159, 33.892, 15.047, -13.069
1160, 33.892, 15.047, -13.069
1161, 33.892, 15.047, -13.069
1162, 34.480, 15.047, -13.825
1163, 34.480, 15.047, -13.825
1164, 34.480, 15.047, -13.825
1165, 34.480, 15.047, -13.825
1166, 34.480, 15.047, -13.825
1167, 35.363, 13.831, -13.976
1168, 35.363, 13.831, -13.976
1169, 35.363, 13.831, -13.976
1170, 35.363, 13.831, -13.976
1171, 35.363, 13.831, -13.976
1172, 33.010, 12.311, -14.278
1173, 33.010, 12.311, -14.278
1174, 33.010, 12.311, -14.278
1175, 33.010, 12.311, -14.278
1176, 33.010, 12.311, -14.278
1177, 34.480, 13.679, -15.940
1178, 34.480, 13.679, -15.940
1179, 34.480, 13.679, -15.940
1180, 34.480, 13.679, -15.940
1181, 34.480, 13.679, -15.940
1182, 34.186, 11.855, -16.997
1183, 34.186, 11.855, -16.997
1184, 34.186, 11.855, -16.997
1185, 34.186, 11.855, -16.997
1186, 34.186, 11.855, -16.997
1187, 34.186, 10.336, -16.242
1188, 34.186, 10.336, -16.242
1189, 34.186, 10.336, -16.242
1190, 34.186, 10.336, -16.242
1191, 34.186, 10.336, -16.242
1192, 32.716, 8.816, -17.300
1193, 32.716, 8.816, -17.300
1194, 32.716, 8.816, -17.300
1195, 32.716, 8.816, -17.300
1196, 32.716, 8.816, -17.300
1197, 33.892, 8.816, -18.357
1198, 33.892, 8.816, -18.357
1199, 33.892, 8.816, -18.357
1200, 33.892, 8.816, -18.357
1201, 33.892, 8.816, -18.357
1202, 33.451, 8.512, -20.019
1203, 33.451, 8.512, -20.019
1204, 33.451, 8.512, -20.019
1205, 33.451, 8.512, -20.019
1206, 33.451, 8.512, -20.019
1207, 32.569, 6.080, -20.321
1208, 32.569, 6.080, -20.321
1209, 32.569, 6.080, -20.321
1210, 32.569, 6.080, -20.321
1211, 32.569, 6.080, -20.321
1212, 34.921, 5.168, -21.530
1213, 34.921, 5.168, -21.530
1214, 34.921, 5.168, -21.530
1215, 34.921, 5.168, -21.530
1216, 34.921, 5.168, -21.530
1217, 33.010, 5.320, -19.566
1218, 33.010, 5.320, -19.566
1219, 33.010, 5.320, -19.566
1220, 33.010, 5.320, -19.566
1221, 33.010, 5.320, -19.566
1222, 34.039, 2.432, -19.868
1223, 34.039, 2.432, -19.868
1224, 34.039, 2.432, -19.868
1225, 34.039, 2.432, -19.868
1226, 34.039, 2.432, -19.868
1227, 34.333, 1.672, -21.379
1228, 34.333, 1.672, -21.379
1229, 34.333, 1.672, -21.379
1230, 34.333, 1.672, -21.379
1231, 34.333, 1.672, -21.379
1232, 33.304, 1.368, -22.437
1233, 33.304, 1.368, -22.437
1234, 33.304, 1.368, -22.437
1235, 33.304, 1.368, -22.437
1236, 33.304, 1.368, -22.437
1237, 33.451, 1.064, -22.890
1238, 33.451, 1.064, -22.890
1239, 33.451, 1.064, -22.890
1240, 33.451, 1.064, -22.890
1241, 33.451, 1.064, -22.890
1242, 35.069, -2.735, -21.983
1243, 35.069, -2.735, -21.983
1244, 35.069, -2.735, -21.983
1245, 35.069, -2.735, -21.983
1246, 35.069, -2.735, -21.983
1247, 33.304, -1.975, -22.739
1248, 33.304, -1.975, -22.739
1249, 33.304, -1.975, -22.739
1250, 33.304, -1.975, -22.739
1251, 33.304, -1.975, -22.739
1252, 33.304, -2.279, -22.437
1253, 33.304, -2.279, -22.437
1254, 33.304, -2.279, -22.437
1255, 33.304, -2.279, -22.437
1256, 33.304, -2.279, -22.437
1257, 32.716, -3.951, -21.530
1258, 32.716, -3.951, -21.530
1259, 32.716, -3.951, -21.530
1260, 32.716, -3.951, -21.530
1261, 32.716, -3.951, -21.530
1262, 35.363, -4.559, -20.321
1263, 35.363, -4.559, -20.321
1264, 35.363, -4.559, -20.321
1265, 35.363, -4.559, -20.321
1266, 35.363, -4.559, -20.321
1267, 34.186, -6.991, -21.077
1268, 34.186, -6.991, -21.077
1269, 34.186, -6.991, -21.077
1270, 34.186, -6.991, -21.077
1271, 34.186, -6.991, -21.077
1272, 35.363, -7.903, -19.264
1273, 35.363, -7.903, -19.264
1274, 35.363, -7.903, -19.264
1275, 35.363, -7.903, -19.264
1276, 35.363, -7.903, -19.264
1277, 35.657, -9.879, -18.659
1278, 35.657, -9.879, -18.659
1279, 35.657, -9.879, -18.659
1280, 35.657, -9.879, -18.659
1281, 35.657, -9.879, -18.659
1282, 34.774, -12.311, -17.753
1283, 34.774, -12.311, -17.753
1284, 34.774, -12.311, -17.753
1285, 34.774, -12.311, -17.753
1286, 34.774, -12.311, -17.753
1287, 35.804, -11.551, -15.335
1288, 35.804, -11.551, -15.335
1289, 35.804, -11.551, -15.335
1290, 35.804, -11.551, -15.335
1291, 35.804, -11.551, -15.335
1292, 34.774, -13.679, -15.638
1293, 34.774, -13.679, -15.638
1294, 34.774, -13.679, -15.638
1295, 34.774, -13.679, -15.638
1296, 34.774, -13.679, -15.638
1297, 35.951, -15.806, -13.825
1298, 35.951, -15.806, -13.825
1299, 35.951, -15.806, -13.825
1300, 35.951, -15.806, -13.825
1301, 35.951, -15.806, -13.825
1302, 36.098, -18.542, -10.501
1303, 36.098, -18.542, -10.501
1304, 36.098, -18.542, -10.501
1305, 36.098, -18.542, -10.501
1306, 36.098, -18.542, -10.501
1307, 36.833, -16.262, -10.047
1308, 36.833, -16.262, -10.047
1309, 36.833, -16.262, -10.047
1310, 36.833, -16.262, -10.047
1311, 36.833, -16.262, -10.047
1312, 37.127, -19.606, -7.630
1313, 37.127, -19.606, -7.630
1314, 37.127, -19.606, -7.630
1315, 37.127, -19.606, -7.630
1316, 37.127, -19.606, -7.630
1317, 35.216, -21.278, -3.551
1318, 35.216, -21.278, -3.551
1319, 35.216, -21.278, -3.551
1320, 35.216, -21.278, -3.551
1321, 35.216, -21.278, -3.551
1322, 35.069, -22.494, -2.040
1323, 35.069, -22.494, -2.040
1324, 35.069, -22.494, -2.040
1325, 35.069, -22.494, -2.040
1326, 35.069, -22.494, -2.040
1327, 35.216, -24.926, -0.529
1328, 35.216, -24.926, -0.529
1329, 35.216, -24.926, -0.529
1330, 35.216, -24.926, -0.529
1331, 35.216, -24.926, -0.529
1332, 36.245, -26.446, 2.342
1333, 36.245, -26.446, 2.342
1334, 36.245, -26.446, 2.342
1335, 36.245, -26.446, 2.342
1336, 36.245, -26.446, 2.342
1337, 34.333, -26.598, 5.364
1338, 34.333, -26.598, 5.364
1339, 34.333, -26.598, 5.364
1340, 34.333, -26.598, 5.364
1341, 34.333, -26.598, 5.364
1342, 33.451, -27.053, 7.328
1343, 33.451, -27.053, 7.328
1344, 33.451, -27.053, 7.328
1345, 33.451, -27.053, 7.328
1346, 33.451, -27.053, 7.328
1347, 32.569, -26.901, 9.896
1348, 32.569, -26.901, 9.896
1349, 32.569, -26.901, 9.896
1350, 32.569, -26.901, 9.896
1351, 32.569, -26.901, 9.896
1352, 31.540, -29.181, 12.011
1353, 31.540, -29.181, 12.011
1354, 31.540, -29.181, 12.011
1355, 31.540, -29.181, 12.011
1356, 31.540, -29.181, 12.011
1357, 28.746, -28.421, 14.127
1358, 28.746, -28.421, 14.127
1359, 28.746, -28.421, 14.127
1360, 28.746, -28.421, 14.127
1361, 28.746, -28.421, 14.127
1362, 28.599, -28.573, 16.695
1363, 28.599, -28.573, 16.695
1364, 28.599, -28.573, 16.695
1365, 28.599, -28.573, 16.695
1366, 28.599, -28.573, 16.695
1367, 29.334, -27.509, 18.508
1368, 29.334, -27.509, 18.508
1369, 29.334, -27.509, 18.508
1370, 29.334, -27.509, 18.508
1371, 29.334, -27.509, 18.508
1372, 27.717, -27.357, 20.472
1373, 27.717, -27.357, 20.472
1374, 27.717, -27.357, 20.472
1375, 27.717, -27.357, 20.472
1376, 27.717, -27.357, 20.472
1377, 27.276, -26.598, 20.019
1378, 27.276, -26.598, 20.019
1379, 27.276, -26.598, 20.019
1380, 27.276, -26.598, 20.019
1381, 27.276, -26.598, 20.019
1382, 25.217, -26.142, 22.890
1383, 25.217, -26.142, 22.890
1384, 25.217, -26.142, 22.890
1385, 25.217, -26.142, 22.890
1386, 25.217, -26.142, 22.890
1387, 25.511, -26.598, 23.192
1388, 25.511, -26.598, 23.192
1389, 25.511, -26.598, 23.192
1390, 25.511, -26.598, 23.192
1391, 25.511, -26.598, 23.192
1392, 24.041, -24.926, 24.401
1393, 24.041, -24.926, 24.401
1394, 24.041, -24.926, 24.401
1395, 24.041, -24.926, 24.401
1396, 24.041, -24.926, 24.401
1397, 23.600, -24.166, 28.329
1398, 23.600, -24.166, 28.329
1399, 23.600, -24.166, 28.329
1400, 23.600, -24.166, 28.329
1401, 23.600, -24.166, 28.329
1402, 23.306, -23.102, 28.329
1403, 23.306, -23.102, 28.329
1404, 23.306, -23.102, 28.329
1405, 23.306, -23.102, 28.329
1406, 23.306, -23.102, 28.329
1407, 22.129, -20.670, 28.782
1408, 22.129, -20.670, 28.782
1409, 22.129, -20.670, 28.782
1410, 22.129, -20.670, 28.782
1411, 22.129, -20.670, 28.782
1412, 19.483, -21.582, 31.049
1413, 19.483, -21.582, 31.049
1414, 19.483, -21.582, 31.049
1415, 19.483, -21.582, 31.049
1416, 19.483, -21.582, 31.049
1417, 19.042, -19.758, 30.444
1418, 19.042, -19.758, 30.444
1419, 19.042, -19.758, 30.444
1420, 19.042, -19.758, 30.444
1421, 19.042, -19.758, 30.444
1422, 19.189, -18.542, 33.013
1423, 19.189, -18.542, 33.013
1424, 19.189, -18.542, 33.013
1425, 19.189, -18.542, 33.013
1426, 19.189, -18.542, 33.013
1427, 17.277, -15.046, 33.164
1428, 17.277, -15.046, 33.164
1429, 17.277, -15.046, 33.164
1430, 17.277, -15.046, 33.164
1431, 17.277, -15.046, 33.164
1432, 17.277, -14.590, 33.617
1433, 17.277, -14.590, 33.617
1434, 17.277, -14.590, 33.617
1435, 17.277, -14.590, 33.617
1436, 17.277, -14.590, 33.617
1437, 16.101, -12.615, 34.372
1438, 16.101, -12.615, 34.372
1439, 16.101, -12.615, 34.372
1440, 16.101, -12.615, 34.372
1441, 16.101, -12.615, 34.372
1442, 17.571, -10.031, 34.826
1443, 17.571, -10.031, 34.826
1444, 17.571, -10.031, 34.826
1445, 17.571, -10.031, 34.826
1446, 17.571, -10.031, 34.826
1447, 16.983, -8.815, 34.675
1448, 16.983, -8.815, 34.675
1449, 16.983, -8.815, 34.675
1450, 16.983, -8.815, 34.675
1451, 16.983, -8.815, 34.675
1452, 15.807, -7.903, 35.128
1453, 15.807, -7.903, 35.128
1454, 15.807, -7.903, 35.128
1455, 15.807, -7.903, 35.128
1456, 15.807, -7.903, 35.128
1457, 14.189, -5.471, 35.581
1458, 14.189, -5.471, 35.581
1459, 14.189, -5.471, 35.581
1460, 14.189, -5.471, 35.581
1461, 14.189, -5.471, 35.581
1462, 14.189, -4.407, 35.581
1463, 14.189, -4.407, 35.581
1464, 14.189, -4.407, 35.581
1465, 14.189, -4.407, 35.581
1466, 14.189, -4.407, 35.581
1467, 11.984, -2.583, 34.675
1468, 11.984, -2.583, 34.675
1469, 11.984, -2.583, 34.675
1470, 11.984, -2.583, 34.675
1471, 11.984, -2.583, 34.675
1472, 13.307, -0.912, 34.826
1473, 13.307, -0.912, 34.826
1474, 13.307, -0.912, 34.826
1475, 13.307, -0.912, 34.826
1476, 13.307, -0.912, 34.826
1477, 9.043, 0.608, 35.128
1478, 9.043, 0.608, 35.128
1479, 9.043, 0.608, 35.128
1480, 9.043, 0.608, 35.128
1481, 9.043, 0.608, 35.128
1482, 6.837, 3.648, 34.977
1483, 6.837, 3.648, 34.977
1484, 6.837, 3.648, 34.977
1485, 6.837, 3.648, 34.977
1486, 6.837, 3.648, 34.977
1487, 6.837, 4.104, 35.581
1488, 6.837, 4.104, 35.581
1489, 6.837, 4.104, 35.581
1490, 6.837, 4.104, 35.581
1491, 6.837, 4.104, 35.581
1492, 6.102, 7.752, 34.675
1493, 6.102, 7.752, 34.675
1494, 6.102, 7.752, 34.675
1495, 6.102, 7.752, 34.675
1496, 6.102, 7.752, 34.675
1497, 4.338, 9.880, 33.919
1498, 4.338, 9.880, 33.919
1499, 4.338, 9.880, 33.919
1500, 4.338, 9.880, 33.919
1501, 4.338, 9.880, 33.919
1502, 3.015, 12.311, 33.768
1503, 3.015, 12.311, 33.768
1504, 3.015, 12.311, 33.768
1505, 3.015, 12.311, 33.768
1506, 3.015, 12.311, 33.768
1507, 0.074, 14.287, 31.049
1508, 0.074, 14.287, 31.049
1509, 0.074, 14.287, 31.049
1510, 0.074, 14.287, 31.049
1511, 0.074, 14.287, 31.049
1512, -0.808, 17.479, 29.538
1513, -0.808, 17.479, 29.538
1514, -0.808, 17.479, 29.538
1515, -0.808, 17.479, 29.538
1516, -0.808, 17.479, 29.538
1517, -1.250, 15.503, 29.387
1518, -1.250, 15.503, 29.387
1519, -1.250, 15.503, 29.387
1520, -1.250, 15.503, 29.387
1521, -1.250, 15.503, 29.387
1522, -2.426, 20.519, 27.876
1523, -2.426, 20.519, 27.876
1524, -2.426, 20.519, 27.876
1525, -2.426, 20.519, 27.876
1526, -2.426, 20.519, 27.876
1527, -0.808, 20.063, 26.667
1528, -0.808, 20.063, 26.667
1529, -0.808, 20.063, 26.667
1530, -0.808, 20.063, 26.667
1531, -0.808, 20.063, 26.667
1532, -1.250, 24.318, 25.156
1533, -1.250, 24.318, 25.156
1534, -1.250, 24.318, 25.156
1535, -1.250, 24.318, 25.156
1536, -1.250, 24.318, 25.156
1537, -1.838, 25.230, 23.494
1538, -1.838, 25.230, 23.494
1539, -1.838, 25.230, 23.494
1540, -1.838, 25.230, 23.494
1541, -1.838, 25.230, 23.494
1542, -1.103, 26.598, 21.832
1543, -1.103, 26.598, 21.832
1544, -1.103, 26.598, 21.832
1545, -1.103, 26.598, 21.832
1546, -1.103, 26.598, 21.832
1547, -1.985, 27.510, 20.170
1548, -1.985, 27.510, 20.170
1549, -1.985, 27.510, 20.170
1550, -1.985, 27.510, 20.170
1551, -1.985, 27.510, 20.170
1552, -0.220, 28.726, 18.508
1553, -0.220, 28.726, 18.508
1554, -0.220, 28.726, 18.508
1555, -0.220, 28.726, 18.508
1556, -0.220, 28.726, 18.508
1557, 1.544, 30.550, 17.148
1558, 1.544, 30.550, 17.148
1559, 1.544, 30.550, 17.148
1560, 1.544, 30.550, 17.148
1561, 1.544, 30.550, 17.148
1562, 0.662, 31.006, 14.429
1563, 0.662, 31.006, 14.429
1564, 0.662, 31.006, 14.429
1565, 0.662, 31.006, 14.429
1566, 0.662, 31.006, 14.429
1567, 2.279, 31.614, 12.918
1568, 2.279, 31.614, 12.918
1569, 2.279, 31.614, 12.918
1570, 2.279, 31.614, 12.918
1571, 2.279, 31.614, 12.918
1572, 3.897, 33.742, 10.350
1573, 3.897, 33.742, 10.350
1574, 3.897, 33.742, 10.350
1575, 3.897, 33.742, 10.350
1576, 3.897, 33.742, 10.350
1577, 4.338, 34.198, 7.630
1578, 4.338, 34.198, 7.630
1579, 4.338, 34.198, 7.630
1580, 4.338, 34.198, 7.630
1581, 4.338, 34.198, 7.630
1582, 5.955, 35.414, 4.910
1583, 5.955, 35.414, 4.910
1584, 5.955, 35.414, 4.910
1585, 5.955, 35.414, 4.910
1586, 5.955, 35.414, 4.910
1587, 6.102, 37.085, 3.702
1588, 6.102, 37.085, 3.702
1589, 6.102, 37.085, 3.702
1590, 6.102, 37.085, 3.702
1591, 6.102, 37.085, 3.702
1592, 7.720, 35.870, -0.680
1593, 7.720, 35.870, -0.680
1594, 7.720, 35.870, -0.680
1595, 7.720, 35.870, -0.680
1596, 7.720, 35.870, -0.680
